FID,cod_aldeia,nome_aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,nommunic,nomuf,undadm_codigo,coord_lat,coord_long
aldeias_pontos.fid-8091ffc_197eb49b98a_3f83,2065,URIDUKE,37901,1400704,01/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.0325972222 4.73813333333),Uiramutã,Roraima,30202001955,4.73813333,-60.03259722
aldeias_pontos.fid-8091ffc_197eb49b98a_3f84,873,URUBU,47601,1600501,16/11/2016,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.4729555556 3.53470833333),Oiapoque,Amapá,30202001899,3.53470833,-51.47295556
aldeias_pontos.fid-8091ffc_197eb49b98a_3f85,3142,URUBU KAPOOR,1501,2103174,06/09/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.4892305556 -2.580475),Centro Novo do Maranhão,Maranhão,30202001997,-2.580475,-46.48923056
aldeias_pontos.fid-8091ffc_197eb49b98a_3f86,3396,URUBUQUARA,1101,1303809,09/10/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-68.6697166667 0.302394444444),São Gabriel da Cachoeira,Amazonas,30202001885,0.30239444,-68.66971667
aldeias_pontos.fid-8091ffc_197eb49b98a_3f87,2174,URUBUZINHO,37901,1400407,07/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.2863083333 3.80488888889),Normandia,Roraima,30202001955,3.80488889,-60.28630833
aldeias_pontos.fid-8091ffc_197eb49b98a_3f88,3535,URUCU,48401,2105351,24/10/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-45.8804333333 -5.39755),Itaipava do Grajaú,Maranhão,30202001997,-5.39755,-45.88043333
aldeias_pontos.fid-8091ffc_197eb49b98a_3f89,3096,URUCUTY,13701,5005251,05/09/2018,A,COORDENACAO REGIONAL DE PONTA PORA,POINT (-55.2087027778 -22.8497583333),Laguna Carapã,Mato Grosso do Sul,30202002018,-22.84975833,-55.20870278
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8a,1943,URUKURI,3101,1400027,18/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.8795861111 3.61262222222),Amajari,Roraima,30202001955,3.61262222,-60.87958611
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8b,2633,UTAPU,12201,1303908,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.0665861111 -3.50135277778),São Paulo de Olivença,Amazonas,30202001857,-3.50135278,-69.06658611
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8c,737,UTARIA,62401,1717503,20/10/2016,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-50.4227777778 -10.3813888889),Pium,Tocantins,30202001962,-10.38138889,-50.42277778
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8d,1596,UTAWUANA,33801,5103858,18/04/2018,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.4355055556 -12.9925694444),Gaúcha do Norte,Mato Grosso,30202002060,-12.99256944,-53.43550556
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8e,2831,UTCHARAPU,12101,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.4785777778 -3.75150833333),São Paulo de Olivença,Amazonas,30202001857,-3.75150833,-69.47857778
aldeias_pontos.fid-8091ffc_197eb49b98a_3f8f,1452,UTIARITI - DESATIVADO,45501,5107958,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-58.2825638889 -13.0273916667),Tangará da Serra,Mato Grosso,30202002025,-13.02739167,-58.28256389
aldeias_pontos.fid-8091ffc_197eb49b98a_3f90,1466,UTIARITI II,48501,5107875,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-58.2765638889 -13.0292638889),Sapezal,Mato Grosso,30202002025,-13.02926389,-58.27656389
aldeias_pontos.fid-8091ffc_197eb49b98a_3f91,4581,Uabada II,28601,1303601,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-65.4904722222 -0.281591666667),Santa Isabel do Rio Negro,Amazonas,30202001885,-0.28159167,-65.49047222
aldeias_pontos.fid-8091ffc_197eb49b98a_3f92,4583,Uacará,28601,1303601,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-65.555525 -0.281772222222),Santa Isabel do Rio Negro,Amazonas,30202001885,-0.28177222,-65.555525
aldeias_pontos.fid-8091ffc_197eb49b98a_3f93,1646,Ubdonhou,26901,5100359,23/04/2018,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.6570277778 -11.7906388889),Alto Boa Vista,Mato Grosso,30202002046,-11.79063889,-51.65702778
aldeias_pontos.fid-8091ffc_197eb49b98a_3f94,1257,Uberaba,15001,5003207,23/08/2017,A,COORDENACAO REGIONAL DE CAMPO GRANDE,POINT (-57.741975 -17.5765),Corumbá,Mato Grosso do Sul,30202002004,-17.5765,-57.741975
aldeias_pontos.fid-8091ffc_197eb49b98a_3f95,1197,Uirapuru,27201,5106307,12/06/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8833333333 -13.7588888889),Paranatinga,Mato Grosso,30202002053,-13.75888889,-53.88333333
aldeias_pontos.fid-8091ffc_197eb49b98a_3f96,4118,Ulupuwene,6001,5103858,10/06/2020,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.897963888889 -12.900963888889),Gaúcha do Norte,Mato Grosso,30202002060,-12.90096389,-53.89796389
aldeias_pontos.fid-8091ffc_197eb49b98a_3f97,4048,Umburana,64701,2311009,30/04/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.9378888889 -4.75034444444),Poranga,Ceará,30202001976,-4.75034444,-40.93788889
aldeias_pontos.fid-8091ffc_197eb49b98a_3f98,98,União,11401,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.318055555556 -11.333611111111),Brasnorte,Mato Grosso,30202002032,-11.33361111,-58.31805556
aldeias_pontos.fid-8091ffc_197eb49b98a_3f99,1015,Uraricoera,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.2303027778 3.14592777778),Alto Alegre,Roraima,30202001955,3.14592778,-62.23030278
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9a,4629,Urubu Branco,48301,5107776,15/12/2021,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-51.3566461111 -10.6709208333),Santa Terezinha,Mato Grosso,30202001962,-10.67092083,-51.35664611
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9b,620,Uruity,71501,3537206,20/05/2016,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-47.3261944444 -24.2639444444),Pedro de Toledo,São Paulo,30202002074,-24.26394444,-47.32619444
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9c,190,Urunai,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.066411111111 1.7104694444444),Óbidos,Pará,30202001899,1.71046944,-56.06641111
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9d,3882,Urussari,39501,1100106,09/04/2019,A,COORDENACAO REGIONAL DE GUAJARA MIRIM,POINT (-64.847225 -12.0062083333),Guajará-Mirim,Rondônia,30202001941,-12.00620833,-64.847225
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9e,4105,Utawana,33801,5103858,10/06/2020,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.437380555556 -12.992447222222),Gaúcha do Norte,Mato Grosso,30202002060,-12.99244722,-53.43738056
aldeias_pontos.fid-8091ffc_197eb49b98a_3f9f,5226,Uty-Xunati-terena de rodnonia,73745,1100304,26/04/2024,A,COORDENACAO REGIONAL DE CUIABA,POINT (-60.029238888889 -12.404183333333),Vilhena,Rondônia,30202002025,-12.40418333,-60.02923889
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa0,935,Uxiximapiu,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.814008991 1.7357908020001),Barcelos,Amazonas,30202001955,1.7357908,-63.81400899
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa1,4108,Uyaipiuku (Mehinako),33801,5103858,10/06/2020,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.419913888889 -12.603763888889),Gaúcha do Norte,Mato Grosso,30202002060,-12.60376389,-53.41991389
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa2,3999,VALDIR,40701,1100098,15/10/2019,A,COORDENACAO REGIONAL DE CACOAL,POINT (-60.745 -11.0814166667),Espigão D´Oeste,Rondônia,30202001934,-11.08141667,-60.745
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa3,1457,VALE DO PAPAGAIO,48501,5102637,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-58.4058583333 -13.5663361111),Campo Novo do Parecis,Mato Grosso,30202002025,-13.56633611,-58.40585833
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa4,753,VAREDÃO,2401,1721208,20/10/2016,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-47.8741666667 -5.97916666667),Tocantinópolis,Tocantins,30202001962,-5.97916667,-47.87416667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa5,2706,VARGEM GRANDE,6201,1300060,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-67.92345 -3.29506944444),Amaturá,Amazonas,30202001857,-3.29506944,-67.92345
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa6,1308,VARGEM LIMPA,3601,2100956,21/09/2017,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.2797835935962 -5.182650931175596),Arame,Maranhão,30202001997,-5.18265093,-46.27978359
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa7,2475,VARRE VENTO,10101,1300805,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-58.8318388889 -3.946575),Borba,Amazonas,30202001871,-3.946575,-58.83183889
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa8,1519,VARZA LIMPA,3601,2100600,17/04/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.2787527778 -5.18226388889),Amarante do Maranhão,Maranhão,30202001997,-5.18226389,-46.27875278
aldeias_pontos.fid-8091ffc_197eb49b98a_3fa9,3161,VARZEA COMPRIDA,59201,2909901,10/09/2018,A,COORDENACAO REGIONAL BAIXO SÃO FRANCISCO,POINT (-39.4217666667 -8.549725),Curaçá,Bahia,30202001983,-8.549725,-39.42176667
aldeias_pontos.fid-8091ffc_197eb49b98a_3faa,3455,VELHA,58601,4113304,16/10/2018,A,COORDENACAO REGIONAL DE GUARAPUAVA,POINT (-52.3508333333 -25.2358527778),Laranjeiras do Sul,Paraná,30202002408,-25.23585278,-52.35083333
aldeias_pontos.fid-8091ffc_197eb49b98a_3fab,1744,VENDAVAL,12101,1303908,09/05/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.4473222222 -3.710375),São Paulo de Olivença,Amazonas,30202001857,-3.710375,-69.44732222
aldeias_pontos.fid-8091ffc_197eb49b98a_3fac,3589,VENTARRA,49101,4306973,25/10/2018,A,COORDENACAO REGIONAL DE PASSO FUNDO,POINT (-52.2667361111 -27.8098138889),Erebango,Rio Grande do Sul,30202002081,-27.80981389,-52.26673611
aldeias_pontos.fid-8091ffc_197eb49b98a_3fad,2577,VERA CRUZ,45901,1302702,24/07/2018,A,COORDENACAO REGIONAL DO MADEIRA,POINT (-61.7821083333 -6.1631),Manicoré,Amazonas,30202001864,-6.1631,-61.78210833
aldeias_pontos.fid-8091ffc_197eb49b98a_3fae,2742,VERA CRUZ,12201,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.4756861111 -4.11097222222),São Paulo de Olivença,Amazonas,30202001857,-4.11097222,-69.47568611
aldeias_pontos.fid-8091ffc_197eb49b98a_3faf,4998,VICINAL I PV,49501,1303536,21/07/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-60.515275 -0.909322222222),Presidente Figueiredo,Amazonas,30202001871,-0.90932222,-60.515275
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb0,4999,VICINAL II PV,49501,1303536,21/07/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-60.2123166667 -0.780988888889),Presidente Figueiredo,Amazonas,30202001871,-0.78098889,-60.21231667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb1,314,VIDA NOVA,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-72.1705138889 -6.81061111111),Atalaia do Norte,Amazonas,30202001892,-6.81061111,-72.17051389
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb2,2811,VILA BAHIA,31001,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.2310194444 -3.58768333333),São Paulo de Olivença,Amazonas,30202001857,-3.58768333,-69.23101944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb3,2713,VILA BENEVIDE,49301,1300060,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-68.0934166667 -3.35584444444),Amaturá,Amazonas,30202001857,-3.35584444,-68.09341667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb4,2678,VILA BETANIA,6201,1303700,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-68.0671222222 -3.07531388889),Santo Antônio do Içá,Amazonas,30202001857,-3.07531389,-68.06712222
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb5,2815,VILA INDEPENDENTE,12101,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.3886694444 -3.599625),São Paulo de Olivença,Amazonas,30202001857,-3.599625,-69.38866944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb6,2665,VILA MONTE SINHÃO,52701,1303700,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.1401194444 -2.95939166667),Santo Antônio do Içá,Amazonas,30202001857,-2.95939167,-69.14011944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb7,2987,VILA NOVA,32002,4200101,03/09/2018,A,COORDENACAO REGIONAL INTERIOR DO SUL,POINT (-52.0715361111 -26.5406972222),Abelardo Luz,Santa Catarina,30202002088,-26.54069722,-52.07153611
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb8,3195,VILA NOVA,59601,1303809,11/09/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-67.1822666667 0.956705555556),São Gabriel da Cachoeira,Amazonas,30202001885,0.95670556,-67.18226667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fb9,2481,VILA NOVA,10101,1300805,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-58.933275 -4.10107777778),Borba,Amazonas,30202001871,-4.10107778,-58.933275
aldeias_pontos.fid-8091ffc_197eb49b98a_3fba,1214,VILA NOVA,8101,1302405,29/06/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.7961111111 -7.285),Lábrea,Amazonas,30202001878,-7.285,-64.79611111
aldeias_pontos.fid-8091ffc_197eb49b98a_3fbb,1351,VILA NOVA,29801,1503754,11/04/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-57.4515555556 -6.50513888889),Jacareacanga,Pará,30202001927,-6.50513889,-57.45155556
aldeias_pontos.fid-8091ffc_197eb49b98a_3fbc,3832,VILA NOVA,10701,1302801,01/04/2019,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.075025 -2.4103888888889),Maraã,Amazonas,30202001857,-2.41038889,-65.075025
aldeias_pontos.fid-8091ffc_197eb49b98a_3fbd,2865,VILA NOVA,2001,1501006,31/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-56.7846055556 -3.71495277778),Aveiro,Pará,30202001871,-3.71495278,-56.78460556
aldeias_pontos.fid-8091ffc_197eb49b98a_3fbe,2242,VILA NOVA,45103,1304104,25/06/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-62.8250638889 -4.754825),Tapauá,Amazonas,30202001871,-4.754825,-62.82506389
aldeias_pontos.fid-8091ffc_197eb49b98a_3fbf,2511,VILA NOVA DO IGAPÓ AÇU,10801,1300805,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-60.1725055556 -4.49171666667),Borba,Amazonas,30202001871,-4.49171667,-60.17250556
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc0,1734,VILA NOVA I,10701,1302801,09/05/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.0849527778 -2.42905555556),Maraã,Amazonas,30202001857,-2.42905556,-65.08495278
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc1,3833,VILA NOVA I I,10701,1302801,01/04/2019,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.130030555556 -2.4511),Maraã,Amazonas,30202001857,-2.4511,-65.13003056
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc2,2642,VILA NOVA JORDANIA,31001,1303908,26/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-68.9309333333 -3.46183888889),São Paulo de Olivença,Amazonas,30202001857,-3.46183889,-68.93093333
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc3,1527,VILA TARRAFA,3601,2100600,17/04/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.0512277778 -4.96720555556),Amarante do Maranhão,Maranhão,30202001997,-4.96720556,-46.05122778
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc4,3553,VISAGEM,10901,1304104,25/10/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-66.9791027778 -6.77481111111),Tapauá,Amazonas,30202001878,-6.77481111,-66.97910278
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc5,5014,VISTA ALEGRE,2001,1302900,22/07/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-57.0854416667 -3.68281111111),Maués,Amazonas,30202001871,-3.68281111,-57.08544167
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc6,2246,VISTA ALEGRE,34402,1302405,25/06/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-65.3747222222 -7.49972222222),Lábrea,Amazonas,30202001878,-7.49972222,-65.37472222
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc7,1872,VISTA ALEGRE,58401,1400100,16/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.501575 3.11206388889),Boa Vista,Roraima,30202001955,3.11206389,-60.501575
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc8,3198,VISTA ALEGRE,59601,1303809,11/09/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-67.1980472222 0.911016666667),São Gabriel da Cachoeira,Amazonas,30202001885,0.91101667,-67.19804722
aldeias_pontos.fid-8091ffc_197eb49b98a_3fc9,2759,VISTA ALEGRE,51501,3552700,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.5390277778 -4.28276388889),Tabatinga,São Paulo,30202001857,-4.28276389,-69.53902778
aldeias_pontos.fid-8091ffc_197eb49b98a_3fca,2571,VISTA ALEGRE,24701,1302702,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-61.9693111111 -6.20638333333),Manicoré,Amazonas,30202001871,-6.20638333,-61.96931111
aldeias_pontos.fid-8091ffc_197eb49b98a_3fcb,2581,VISTA ALEGRE DO MARMELO,45901,4309704,24/07/2018,A,COORDENACAO REGIONAL DO MADEIRA,POINT (-61.8068222222 -6.34163333333),Humaitá,Rio Grande do Sul,30202001864,-6.34163333,-61.80682222
aldeias_pontos.fid-8091ffc_197eb49b98a_3fcc,1409,VISTA ALEGRE TELES PIRES,29801,1503754,12/04/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-57.6362138889 -8.20958888889),Jacareacanga,Pará,30202001927,-8.20958889,-57.63621389
aldeias_pontos.fid-8091ffc_197eb49b98a_3fcd,1903,VISTA NOVA,58401,1400100,17/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.5668388889 3.32331111111),Boa Vista,Roraima,30202001955,3.32331111,-60.56683889
aldeias_pontos.fid-8091ffc_197eb49b98a_3fce,2125,VIZELA,37901,1400407,06/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.03795 4.05402777778),Normandia,Roraima,30202001955,4.05402778,-60.03795
aldeias_pontos.fid-8091ffc_197eb49b98a_3fcf,2168,VIZEU,37901,1400407,07/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.2788722222 3.46124166667),Normandia,Roraima,30202001955,3.46124167,-60.27887222
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd0,2162,VOLTA DO TESO,37901,1400407,07/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.1604055556 3.4913),Normandia,Roraima,30202001955,3.4913,-60.16040556
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd1,3682,VOLTA GRANDE,41101,5106281,30/10/2018,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8530416667 -15.1834555556),Novo São Joaquim,Mato Grosso,30202002053,-15.18345556,-53.85304167
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd2,412,VOLTA GRANDE,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-72.0561694444 -5.69523888889),Atalaia do Norte,Amazonas,30202001892,-5.69523889,-72.05616944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd3,3587,VONTOURO,49201,4302055,25/10/2018,A,COORDENACAO REGIONAL DE PASSO FUNDO,POINT (-52.6378444444 -27.4587),Benjamin Constant do Sul,Rio Grande do Sul,30202002081,-27.4587,-52.63784444
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd4,562,Valdivio/Água Boa,28301,3157658,,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-40.60365 -16.899325),Santa Helena de Minas,Minas Gerais,30202002067,-16.899325,-40.60365
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd5,52,Vale Verde,2301,5105101,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-57.266666666667 -11.116666666667),Juara,Mato Grosso,30202002032,-11.11666667,-57.26666667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd6,97,Vale do Sol,11401,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.333333333333 -11.333611111111),Brasnorte,Mato Grosso,30202002032,-11.33361111,-58.33333333
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd7,1244,Vanuire,48801,3503356,17/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-50.3862361111 -21.7945694444),Arco-Íris,São Paulo,30202002074,-21.79456944,-50.38623611
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd8,4432,Vargem Grande,49902,3132107,14/07/2021,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-44.3395694444 -15.0071194444),Itacarambi,Minas Gerais,30202002067,-15.00711944,-44.33956944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fd9,595,Vargens,49901,3162450,,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-44.3151305556 -14.9205),São João das Missões,Minas Gerais,30202002067,-14.9205,-44.31513056
aldeias_pontos.fid-8091ffc_197eb49b98a_3fda,3325,Varinawa,8601,1200203,17/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.2134277778 -7.77141111111),Cruzeiro do Sul,Acre,30202001852,-7.77141111,-72.21342778
aldeias_pontos.fid-8091ffc_197eb49b98a_3fdb,3973,Varjota,46001,2306553,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.8173694444 -2.98275833333),Itarema,Ceará,30202001976,-2.98275833,-39.81736944
aldeias_pontos.fid-8091ffc_197eb49b98a_3fdc,4312,Vau,36901,2509057,27/05/2021,A,COORDENACAO REGIONAL DE JOAO PESSOA,POINT (-34.95 -6.733905),Marcação,Paraíba,30202002287,-6.733905,-34.95
aldeias_pontos.fid-8091ffc_197eb49b98a_3fdd,107,Velha,11401,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.317777777778 -11.150555555556),Brasnorte,Mato Grosso,30202002032,-11.15055556,-58.31777778
aldeias_pontos.fid-8091ffc_197eb49b98a_3fde,4241,Ventu,3801,1500602,16/07/2020,A,COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ,POINT (-52.6801944444 -4.3165),Altamira,Pará,30202001913,-4.3165,-52.68019444
aldeias_pontos.fid-8091ffc_197eb49b98a_3fdf,2096,Vera Cruz,34701,1303502,05/06/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-67.2451166667 -8.06774444444),Pauini,Amazonas,30202001878,-8.06774444,-67.24511667
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe0,3366,Verde Floresta,22601,1200328,18/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.1107808056 -9.44700969444),Jordão,Acre,30202001852,-9.44700969,-72.11078081
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe1,4851,Vida Nova,7301,1200054,04/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.922225 -10.9233222222),Assis Brasil,Acre,30202001845,-10.92332222,-69.922225
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe2,4882,Vida na Floresta,62701,1200054,07/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.601275 -10.3782),Assis Brasil,Acre,30202001845,-10.3782,-69.601275
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe3,3078,Vigilante (conhecido também Porto Brasil),22501,1200302,05/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-71.3809361111 -8.92319444444),Feijó,Acre,30202001852,-8.92319444,-71.38093611
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe4,4662,Vila Brasil,59401,1506807,07/01/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.2313888889 -2.39055555556),Santarém,Pará,30202001927,-2.39055556,-55.23138889
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe5,4657,Vila Franca,59401,1506807,07/01/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.0294444444 -2.34361111111),Santarém,Pará,30202001927,-2.34361111,-55.02944444
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe6,4591,Vila NOva,28601,1303809,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-66.2189138889 -0.311175),São Gabriel da Cachoeira,Amazonas,30202001885,-0.311175,-66.21891389
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe7,4950,Vila Nova,64701,2308609,15/06/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.0614583333 -4.79449444444),Monsenhor Tabosa,Ceará,30202001976,-4.79449444,-40.06145833
aldeias_pontos.fid-8091ffc_197eb49b98a_3fe8,4041,Vila Nova,64701,2304103,30/04/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.6792083333 -5.18009722222),Crateús,Ceará,30202001976,-5.18009722,-40.67920833
